preis,schlafzimmer,badezimmer,qf_wohnraum,qf_parzelle,stoecke,ufer,qf_dachstock,qf_keller,baujahr,postleitzahl
342500,3,2.5,1810,5192,2,0,1810,0,1993,98038
290900,2,2,1610,17600,2,0,1610,0,1930,98178
868700,3,4.25,3840,6161,2,0,3840,0,2000,98074
1199000,4,2.75,4110,8400,2,0,3130,980,1928,98125
1150000,4,3.25,4190,10259,2,0,3150,1040,2000,98074
859900,4,2.75,3390,6298,2,0,3390,0,2011,98074
520000,4,2.25,1890,3006,2,0,1890,0,2003,98029
460000,3,2.5,1610,2527,2,0,1080,530,2005,98118
438924,3,1.5,1050,4590,1,0,850,200,1949,98115
315000,2,1,630,6550,1,0,630,0,1918,98126
590000,4,2.75,2910,10650,1,0,1780,1130,1975,98033
378500,4,1.75,1700,8640,1,0,850,850,1955,98006
328500,3,2.5,1950,8130,2,0,1950,0,1990,98042
849950,3,3,2990,9773,2,0,2990,0,1973,98005
525000,3,1.5,1350,6000,1,0,900,450,1950,98136
1385000,4,3.25,4860,181319,2.5,0,4860,0,1993,98074
295000,4,2.5,2160,7725,1,0,1460,700,1978,98023
1067000,6,3.5,4860,11793,2,0,3860,1000,1998,98006
207950,2,2,890,5000,1,0,890,0,1917,98118
699900,4,2.75,2810,7302,2,0,2810,0,2002,98075
1280000,5,2.5,3400,9500,2,0,3400,0,1977,98027
452000,4,1.5,1580,7350,1,0,960,620,1963,98052
370000,3,2,1680,5036,1,0,1680,0,1987,98055
232000,3,1.75,1300,11230,1,0,1300,0,1968,98042
669950,5,2.5,2820,14062,2,0,2380,440,1960,98034
397500,3,2,1510,6710,1,0,1070,440,1972,98034
490000,2,2.5,1230,1391,2,0,870,360,2004,98112
725000,4,2,2110,4140,2,0,1710,400,1925,98116
299000,3,2.75,3080,19635,1,0,1610,1470,1958,98032
625000,2,1.5,1490,5750,1.5,0,1190,300,1900,98116
437500,3,2.5,2120,4500,2,0,2120,0,2000,98065
650000,4,2.5,3180,5438,2,0,3180,0,2003,98065
475000,2,1,1490,3825,1,0,860,630,1929,98117
342000,3,2,1930,11947,1,0,1930,0,1966,98042
1197350,4,2.5,2770,7800,2,0,2770,0,1999,98033
280000,3,1.5,1670,11610,1,0,1670,0,1963,98055
240000,2,1.75,1330,7200,1,0,1330,0,1993,98188
529000,3,1,1210,3328,1.5,0,1210,0,1924,98107
442000,3,1,1190,5100,1,0,1030,160,1941,98136
615000,2,1,1540,6872,1,0,820,720,1946,98119
1485000,4,3.75,4030,10800,2,0,4030,0,2006,98033
585000,4,1.75,2430,7559,1,0,1580,850,1981,98052
480000,4,2.5,2600,7787,2,0,2600,0,2005,98059
1095000,5,3.5,4410,57063,2,0,4410,0,1990,98053
290000,4,1,1330,8184,1.5,0,1330,0,1949,98133
615000,3,1.75,1900,5000,1,0,950,950,1951,98116
300000,2,1,1100,7680,1,0,1100,0,1950,98133
308000,3,1,1980,39150,1.5,0,1580,400,1932,98030
750000,3,2.5,2400,7745,2,0,2400,0,2001,98033
2250000,4,2.25,4760,8036,2.5,0,3390,1370,1916,98112
890000,4,3.25,3180,194278,2,0,3180,0,2005,98059
288000,3,1,1190,7560,1,0,1190,0,1958,98058
190000,2,1,630,6000,1,0,630,0,1943,98178
515000,5,3,2530,5105,1,0,1520,1010,2005,98133
235000,4,1.5,1690,11054,1,0,1690,0,1930,98055
275000,2,1,940,5000,1,0,940,0,1951,98126
727500,2,2,1240,9119,1,0,1240,0,1952,98004
650000,4,2.5,3040,6587,2,0,3040,0,2003,98053
1600000,6,5,6050,230652,2,0,6050,0,2001,98024
365000,4,1,1590,7085,1.5,0,1590,0,1944,98125
662000,3,1.75,2500,36947,1,0,2500,0,1984,98052
270500,3,2.5,1780,7848,1,0,1320,460,1978,98038
200000,2,1.5,1360,1898,2,0,1360,0,1978,98092
970000,4,3.25,4740,76230,2,0,4740,0,1987,98075
160000,3,1.5,1010,9600,1,0,1010,0,1962,98198
204000,3,1,1040,7405,1,0,1040,0,1971,98010
358000,3,2.25,1610,6655,2,0,1610,0,1985,98058
452000,4,1.75,1570,8268,1,0,1570,0,1979,98011
595000,2,2,1510,4000,1,0,1010,500,1900,98103
249000,3,2,1360,6082,1,0,1360,0,1994,98042
346900,4,2.5,1970,5106,2,0,1970,0,1999,98055
2125000,3,2.5,5403,24069,2,1,5403,0,1976,98166
280000,4,2.5,1560,4350,2,0,1560,0,2003,98056
318888,4,1.75,2320,12000,1,0,2270,50,1973,98032
530000,3,2.25,2120,40518,1,0,2120,0,1967,98075
375000,3,2.25,2120,18500,2,0,2120,0,1983,98031
910000,4,2.5,3350,29242,2,0,3350,0,1988,98052
782000,4,2.5,2380,9614,2,0,2380,0,1991,98006
259950,2,2,1070,649,2,0,720,350,2008,98106
315000,4,2.75,2300,18360,1,0,1560,740,1979,98058
215000,2,1,1320,8865,1,0,1320,0,1943,98168
705000,3,1.75,2180,10221,1,0,1140,1040,1946,98040
1450000,3,3,4380,6320,2,0,3580,800,1952,98199
451000,3,1.75,1790,9813,2,0,1790,0,1949,98155
261000,2,1,750,8125,1,0,750,0,1943,98055
396000,3,1.5,1300,8280,1,0,1300,0,1956,98028
725000,4,2.5,2990,29170,2,0,2990,0,1999,98059
1950000,7,3.5,4640,15235,2,0,2860,1780,1965,98040
238000,4,1,1400,7242,1.5,0,1400,0,1959,98188
750000,6,1.75,2750,9563,2,0,2750,0,1973,98052
331500,4,2.5,2050,10271,2,0,2050,0,1998,98042
460000,4,3,2230,108900,1,0,1410,820,1978,98065
404950,4,2.25,2340,217014,1,0,2340,0,1982,98092
880000,3,2.5,2870,5163,2,0,2870,0,2014,98103
863000,4,2.5,4120,22370,2,0,4120,0,1997,98074
638700,3,1.75,2080,9162,1,0,1370,710,1960,98005
435000,3,2.5,1840,5680,2,0,1840,0,2008,98053
260000,3,1,1180,5350,1.5,0,1180,0,1959,98178
671500,5,2.75,2160,4000,1.5,0,1530,630,1927,98105
610000,3,1,1180,3400,1.5,0,1180,0,1907,98109
405000,2,0.75,1160,15029,1,0,870,290,1937,98014
338900,4,2.5,1830,5612,2,0,1830,0,2003,98038
720000,4,4,3200,7708,2,0,3200,0,2004,98075
442000,5,3,2560,5445,1.5,0,1760,800,1927,98108
650000,5,2.75,2550,5040,1.5,0,2550,0,1902,98122
263500,3,1.75,1330,9917,1,0,1040,290,1981,98058
300000,2,1,1220,75794,1,0,1220,0,1963,98038
266000,3,2.5,1805,3402,2,0,1805,0,2009,98002
930000,4,4,6050,84942,2.5,0,4150,1900,2009,98077
530000,4,2.5,2320,5493,2,0,2320,0,2004,98028
180000,3,1,1384,8960,1,0,1384,0,1965,98023
619000,3,2.5,2720,6439,2,0,2720,0,2005,98065
264000,3,1.5,1820,10608,1,0,1820,0,1962,98003
730000,2,2.25,2130,4920,1.5,0,1530,600,1941,98116
439000,4,2.25,2060,10070,2,0,2060,0,1975,98034
268500,4,1.75,1420,7500,1,0,1080,340,1981,98031
330000,3,1.75,1510,15744,1,0,1510,0,1985,98045
640000,3,2.5,2160,4000,1.5,0,1960,200,1903,98122
900000,3,2.5,3180,12600,2,0,3180,0,1978,98074
370000,3,2.25,2110,13300,2,0,2110,0,1985,98038
685000,3,2,2060,2900,1.5,0,1330,730,1931,98144
505000,3,1.5,1830,217800,1,0,1010,820,1981,98053
265000,3,1.75,1820,32666,1,0,1820,0,1966,98022
290000,3,2.5,1610,2937,2,0,1610,0,2006,98055
296000,4,2.5,1780,3600,2,0,1780,0,2006,98038
360000,4,2.5,1840,9611,2,0,1840,0,1996,98178
240500,3,1.75,1460,10584,1,0,990,470,1997,98168
372500,2,2.5,1400,2958,2,0,1400,0,2007,98126
595000,3,2.5,3370,14402,2,0,3370,0,2004,98045
515000,4,3,3590,8249,2,0,3590,0,1997,98023
1220000,4,2.25,3200,15367,2,0,3200,0,1962,98040
507000,2,1.75,1670,6460,1,0,1670,0,2004,98053
399950,4,2,2420,31465,1,0,2420,0,1984,98092
185000,3,1.75,1430,10816,2,0,1430,0,1994,98010
460000,3,1.75,1440,7070,1,0,1440,0,1980,98052
435500,3,2.25,1450,4789,2,0,1450,0,1985,98029
469000,4,2.75,3550,13938,1,0,2100,1450,1966,98188
531000,2,3,1270,1175,2,0,1110,160,2000,98103
443500,2,1,940,6804,1,0,940,0,1949,98177
223000,3,2,1670,6824,1,0,1300,370,1990,98042
590000,4,3.5,3100,15842,2,0,2400,700,1996,98028
340000,2,2.5,1100,1760,3,0,1100,0,1997,98103
650000,3,2,1870,3388,1,0,1230,640,1925,98199
533600,3,2.5,1930,5080,2,0,1930,0,1990,98029
695000,3,2.75,2540,4694,2,0,2540,0,2005,98074
242000,3,1.75,1280,7524,1.5,0,1280,0,1988,98031
425000,3,2.25,1820,8814,1,0,1280,540,1967,98125
525000,3,2.25,1490,9414,2,0,1490,0,1981,98052
485000,3,2.5,1880,5502,2,0,1880,0,1988,98029
175000,3,1,1250,9775,1,0,1250,0,1971,98045
210000,3,2,1440,7210,1,0,1440,0,1983,98092
260000,3,2.5,1920,7415,2,0,1920,0,1989,98031
577000,3,2.5,2060,5750,1,0,1330,730,1976,98116
200000,3,1.5,1210,10588,1,0,1210,0,1958,98002
605000,2,1.75,1760,5000,1,0,940,820,1927,98117
325000,3,1,990,6750,1,0,990,0,1947,98133
289500,3,1,960,6400,1,0,820,140,1944,98178
559950,3,2.5,1660,1458,3,0,1660,0,2014,98144
1042500,3,1.75,1900,9375,1,0,1330,570,1941,98115
543500,3,2.25,1270,2790,1,0,990,280,1970,98199
480000,4,2.25,3250,34293,2,0,3250,0,1983,98042
218000,3,1,960,9633,1,0,960,0,1982,98022
565000,2,1.75,1330,6000,1,0,960,370,1914,98199
426700,3,1.75,2080,7700,1,0,1600,480,1968,98056
650000,3,2.5,2690,11575,1,0,2130,560,1957,98028
542000,2,1,890,3060,1,0,770,120,1910,98105
415000,3,1.75,1070,8000,1,0,1070,0,1977,98052
214000,3,1,1200,8316,1,0,1200,0,1953,98002
245000,3,1.5,1360,8910,2,0,1360,0,1949,98188
314500,3,2,2050,13303,1,0,2050,0,1993,98003
1120000,3,1.5,3000,5750,2,0,2000,1000,1924,98116
378000,2,2,1300,3850,1,0,800,500,1963,98136
305000,4,2.5,2250,9091,1,0,1340,910,1982,98001
595000,5,2.75,3740,6750,1,0,1980,1760,1978,98028
729500,3,2.5,1660,1091,3,0,1530,130,2015,98116
430000,3,2.5,2360,6699,2,0,2360,0,2003,98065
240000,3,1.75,1760,6500,1,0,1150,610,1987,98038
545000,3,1.75,1680,6200,1.5,0,1680,0,1916,98136
530000,3,1.75,1320,2500,1,0,870,450,1918,98105
157000,1,1,870,26326,1,0,870,0,1939,98198
425000,4,1,1260,7645,1.5,0,1260,0,1925,98146
220000,3,1,1000,6020,1,0,1000,0,1944,98166
521000,4,1.75,2020,36400,1,0,1550,470,1976,98077
325000,3,1,1920,6862,1,0,1120,800,1952,98118
597500,3,2,2150,5400,1.5,0,1380,770,1911,98126
337000,3,2.5,1470,3976,2,0,1470,0,1999,98065
1000000,3,2.5,3180,10492,2,0,3180,0,1991,98052
3070000,3,2.5,3930,55867,1,1,2330,1600,1957,98034
495000,3,1,990,6000,1,0,990,0,1943,98105
748000,4,3.5,2770,3330,2,0,1970,800,2001,98052
888000,3,1.5,1250,8710,1,0,1250,0,1953,98004
269900,3,1.75,1140,22267,1,0,1140,0,1986,98045
496500,4,2.5,2250,14440,1,0,1550,700,1967,98027
475000,3,2.5,1640,5097,2,0,1640,0,1969,98155
312000,3,1.5,1255,1374,3,0,1255,0,2004,98125
323000,3,1,1290,12231,1,0,1290,0,1976,98072
331000,3,1.75,1300,9079,1,0,1300,0,1986,98059
306000,3,1.5,1220,1086,3,0,1220,0,2007,98133
655000,4,2.5,2630,4000,3,0,2630,0,2002,98117
290000,3,1.5,1950,15954,1,0,1950,0,1959,98003
1250000,4,3.25,3160,5000,2,0,2360,800,1965,98105
460000,3,1.75,1550,4708,1,0,860,690,1949,98115
435000,4,2.5,1700,6380,1,0,850,850,1940,98115
664000,4,2.75,2510,11880,1,0,1630,880,1978,98006
865000,4,1.75,1800,4180,2,0,1800,0,1921,98102
385000,3,1.75,1800,18000,1,0,1200,600,1968,98058
497000,3,2.25,1870,9315,1,0,1350,520,1975,98034
280000,2,1,1010,3000,1,0,1010,0,1925,98045
188000,2,1.5,1120,17487,1,0,1120,0,1924,98178
478500,3,1,2090,4755,1,0,1200,890,1969,98136
1145000,4,3.5,4370,18361,2,0,4370,0,2001,98065
222000,3,2,1440,7187,1,0,970,470,1981,98023
799000,4,3,2580,209523,2,0,2580,0,1984,98053
609900,4,2.5,3190,7399,2,0,3190,0,2006,98038
413000,4,3.5,2380,5809,2,0,1750,630,1995,98106
400000,4,1,1420,4875,1.5,0,1420,0,1930,98115
802541,5,2.75,2990,6768,2,0,2990,0,2014,98006
320000,3,2.5,2680,7757,2,0,2680,0,1990,98023
507000,4,2.5,2730,7649,2,0,2730,0,2006,98065
387500,3,1,1220,8329,1,0,1220,0,1946,98115
396000,3,1,1500,12616,1,0,1500,0,1967,98072
373000,3,1.75,1830,11788,1,0,1430,400,1958,98055
1484900,5,2.5,4570,19252,2,0,4570,0,1965,98040
359900,4,2.25,2470,7698,2,0,2470,0,1983,98058
410000,2,1,800,4342,1,0,670,130,1927,98115
690000,4,2.5,2900,23488,2,0,2900,0,1992,98053
245000,3,2,1410,5760,1,0,1410,0,1985,98030
700000,5,2.5,2830,25958,1,0,1610,1220,1979,98075
268000,4,1.75,1680,9966,1,0,1100,580,1977,98198
225000,3,1.75,1760,26055,1,0,920,840,1979,98042
980000,4,2.25,2240,11034,2,0,2240,0,1976,98004
795000,2,1,1380,5000,1.5,0,1380,0,1905,98106
195000,2,1,820,5100,1,0,820,0,1953,98118
480000,4,2,2180,10575,1,0,1730,450,1950,98005
485000,4,2,1400,3600,1,0,1100,300,1900,98119
130000,2,1,880,9000,1,0,880,0,1928,98188
325000,2,1,1060,5703,1,0,1060,0,1946,98198
440000,3,1.75,1530,7245,1,0,1530,0,1984,98034
550000,4,1.75,2480,14782,1,0,1460,1020,1958,98155
310000,3,1.75,1490,7150,1,0,1490,0,1967,98059
530000,3,2.5,3660,39478,2,0,3260,400,1989,98022
390000,4,2.5,2340,8548,2,0,2340,0,1993,98031
243000,3,1.75,1450,12125,1,0,1450,0,1981,98001
639000,4,2.5,2210,9875,2,0,2210,0,1990,98074
215000,4,1,1130,7400,1,0,1130,0,1969,98003
405000,5,1.75,1550,10500,1,0,1100,450,1961,98011
250000,4,1.75,1710,7140,1,0,1010,700,1968,98032
405500,3,1.5,1010,8108,1,0,1010,0,1954,98155
452000,6,2.25,2660,13579,2,0,2660,0,1937,98125
730000,6,2.25,2660,13579,2,0,2660,0,1937,98125
267000,3,2,1300,9644,1,0,1300,0,1994,98010
289950,3,2.5,1670,6186,2,0,1670,0,2002,98038
565000,2,1,960,4080,1,0,960,0,1911,98103
1578000,4,3.25,4670,51836,2,0,4670,0,1988,98005
636000,3,2.5,2140,2770,2,0,1770,370,2007,98052
350000,5,3,2520,5500,1,0,1550,970,2004,98178
320000,3,1.5,1650,9380,1,0,1130,520,1978,98058
210000,2,1.75,1440,5680,1,0,1440,0,1978,98198
245000,2,1,1050,5900,1,0,1050,0,1950,98126
328000,3,1.75,1470,7650,1,0,1130,340,1983,98059
985000,4,2.25,4230,37769,2,0,4230,0,1989,98077
501000,3,1.75,1970,7972,1,0,1370,600,1976,98055
315000,3,2.25,1540,17424,2,0,1540,0,1992,98045
403000,3,2.75,2090,8354,2,0,2090,0,2012,98019
550000,3,2,2380,17950,2,0,2110,270,1934,98155
347500,4,2.5,2156,3562,2,0,2156,0,2012,98030
365000,4,2.25,2070,8893,2,0,2070,0,1986,98058
588000,3,1,1910,8167,1,0,1270,640,1951,98117
605000,3,1.75,1920,7400,1,0,1260,660,1977,98006
1300000,3,3.25,3400,5979,2,0,2290,1110,1937,98105
233000,3,2,1400,9177,1,0,1400,0,1974,98001
360000,4,2.5,2210,17715,2,0,2210,0,1997,98030
459000,2,1.75,1170,4887,1,0,1020,150,1929,98117
740000,3,2,2100,72745,1,0,2100,0,1995,98077
305000,3,1,1160,9750,1,0,1160,0,1967,98077
395000,3,1,1500,4000,1,0,900,600,1925,98117
560000,4,2.5,2940,6000,2,0,2940,0,2000,98011
650000,4,1.75,2010,5070,1,0,1300,710,1963,98116
449950,3,2.5,2170,4912,2,0,2170,0,2003,98028
517500,3,1.5,1430,5200,1,0,1250,180,1940,98117
435000,4,1.5,1510,6460,1,0,1070,440,1970,98034
329999,3,1,1150,6908,1,0,800,350,1952,98155
950000,3,1.75,2150,4200,1,0,1140,1010,1960,98116
447000,3,1,1370,6001,1,0,1230,140,1944,98108
699800,2,2.5,2380,6600,1,0,2380,0,2010,98053
850000,3,1.75,1370,3850,1,0,770,600,1911,98112
316500,3,1.75,1600,14250,1,0,1070,530,1979,98023
942500,5,3.5,3750,9612,1,0,2030,1720,1981,98006
1310000,2,2.25,3950,3938,2,0,2910,1040,1991,98116
856600,4,2.25,2400,13430,1,0,2400,0,1964,98005
405600,5,1.5,2830,4000,2.5,0,2830,0,1918,98118
565000,4,2.5,2440,22594,2,0,2440,0,1996,98053
400000,3,2.25,1190,1149,2,0,1050,140,2008,98116
330000,3,2,1400,218252,1,0,1400,0,1997,98019
374950,4,2.75,2730,4683,2,0,2730,0,2005,98038
405300,3,2.75,2390,7939,1,0,1610,780,1983,98056
560000,3,2.25,2060,31400,2,0,2060,0,1984,98074
824000,4,2.25,2490,9864,1,0,1290,1200,1961,98004
260000,3,1.75,1100,10968,1,0,1100,0,1984,98042
760000,4,2.5,2430,6099,1,0,1470,960,1965,98115
405000,3,2.5,3170,12750,2,0,2360,810,1995,98023
429900,4,2.5,2640,8625,2,0,2640,0,1987,98058
341500,3,1.5,1130,7223,1,0,1130,0,1961,98056
465250,5,2,1940,7642,1.5,0,1940,0,1957,98177
450000,2,2,1100,3000,1.5,0,1100,0,1912,98117
390000,3,1,1200,10800,1,0,1200,0,1955,98006
420000,3,2.25,2000,8030,1,0,1000,1000,1963,98008
269950,3,2.5,1890,4838,2,0,1730,160,2002,98168
493000,4,2,1910,2874,1,0,1060,850,1910,98122
370000,4,2.5,2710,5880,2,0,2710,0,1998,98092
2250000,5,4.25,4860,9453,1.5,0,3100,1760,1905,98112
305000,3,1,1250,23680,1,0,1250,0,1967,98059
400000,3,1.75,1590,8219,1.5,0,970,620,1938,98034
320000,3,1.5,1240,1221,2,0,1050,190,2009,98133
715000,4,1,2000,4800,2,0,2000,0,1911,98103
650000,6,2.75,3610,10003,1.5,0,3610,0,1966,98008
218000,5,1.75,1930,8040,1,0,1930,0,1966,98023
500000,2,1,1280,5400,1,0,1280,0,1964,98117
460000,4,2,2090,40419,1,0,2090,0,1984,98027
232500,3,1.5,1940,9887,1,0,1140,800,1969,98003
408200,3,2.5,1800,5761,2,0,1800,0,1990,98106
522000,3,1.75,1730,8400,1,0,1400,330,1980,98052
675000,4,2.5,2810,11120,2,0,2810,0,1982,98074
1355000,4,3.5,3550,11000,1,0,2260,1290,1999,98006
249950,4,1,1330,7980,1.5,0,1330,0,1952,98168
210000,2,1,750,34133,1,0,750,0,1950,98168
429950,4,1,1760,7216,1,0,1090,670,1947,98133
737500,4,2.5,3200,36276,2,0,3200,0,1993,98053
710000,4,2,1740,9000,1,0,1740,0,1958,98033
470000,3,2.5,2100,4700,2,0,2100,0,1999,98065
1100000,4,3.5,4270,40097,1,0,4270,0,1993,98077
650000,3,2,1340,2720,1.5,0,1340,0,1913,98103
1216000,4,2.5,3190,8684,1,0,1680,1510,1967,98006
422120,3,2.5,1630,4534,2,0,1630,0,1987,98034
625000,5,2.5,2990,15085,2,0,2990,0,2007,98011
385200,4,1,1550,7740,1.5,0,1550,0,1954,98126
500000,3,2.25,1690,4964,2,0,1690,0,1989,98029
308000,4,2.25,1960,12243,2,0,1960,0,1989,98042
565000,3,2.75,2390,9966,1,0,1360,1030,1977,98006
581000,3,2.5,2600,4438,2,0,2600,0,2004,98053
361000,3,2,1950,8698,1,0,1950,0,1999,98042
345000,3,1,1250,7210,1,0,1250,0,1964,98008
419000,2,2.25,1180,1253,2,0,840,340,2008,98122
347000,3,2.5,1680,4308,2,0,1680,0,2004,98056
625000,4,2.25,2220,36085,2,0,2220,0,1989,98075
2400000,4,4.25,4890,15188,2,0,3090,1800,1999,98040
379000,3,3.25,2660,17852,2.5,0,2660,0,2014,98010
310000,3,1.5,1150,3323,2,0,1150,0,1988,98029
250000,2,2,1130,5500,1,0,1130,0,1941,98030
682000,5,2.75,2760,5000,2,0,2760,0,2005,98059
246500,3,2,1430,8919,1,0,1430,0,1992,98022
325000,3,1,1490,57381,1.5,0,1490,0,1932,98092
310950,4,2.5,2030,4997,2,0,2030,0,2004,98031
1100000,3,2,3010,5000,2,0,1890,1120,1931,98199
287500,3,1,1810,7200,1,0,1130,680,1954,98133
431000,3,1,1810,7200,1,0,1130,680,1954,98133
226000,3,1,970,5000,1,0,970,0,1968,98118
825000,3,1.75,2010,3090,1.5,0,1510,500,1926,98103
175000,4,1,1300,6030,1.5,0,1300,0,1947,98168
465750,3,1.5,1260,10350,1,0,1260,0,1959,98008
659000,4,2.25,2610,24931,2,0,2610,0,1983,98075
595000,3,1.75,1910,5753,1,0,1110,800,1941,98115
350000,3,2.25,1780,16290,2,0,1780,0,1987,98058
270000,4,2.25,1900,8600,1,0,1900,0,1975,98023
662500,6,2.25,2450,25600,1,0,1340,1110,1957,98008
249900,3,1.75,1380,14000,1,0,1380,0,1939,98001
324500,3,1.75,1920,11340,1,0,1230,690,1977,98023
430000,2,1.75,1350,4003,1,0,1350,0,2004,98053
419950,2,1.75,1350,4003,1,0,1350,0,2004,98053
285000,4,1.75,2510,7440,1,0,1290,1220,1962,98032
332000,4,2.5,2470,7780,2,0,2470,0,2002,98092
282000,4,1.75,1660,10725,1,0,960,700,1956,98168
320000,3,1,1340,5175,1,0,940,400,1987,98133
428750,3,1,1620,30736,1.5,0,1620,0,1911,98006
330000,3,2.25,2300,35287,2,0,2300,0,1977,98022
456500,4,3.5,2000,2309,3,0,2000,0,2008,98177
352000,3,2.25,1640,11050,1,0,1640,0,1972,98059
664000,4,2,1530,4080,1.5,0,1530,0,1912,98105
628000,3,1.75,4000,11894,1,0,2190,1810,1987,98011
512000,3,1.75,1610,12555,1,0,1080,530,1977,98052
254000,3,2,2070,9000,1,0,1450,620,1969,98023
535800,4,2.5,1900,5790,2,0,1900,0,1994,98029
287653,3,1,1050,16050,1,0,1050,0,1960,98038
438000,3,2.5,1520,1304,2,0,1180,340,2006,98136
450000,4,1.75,2390,23899,1,0,1750,640,1949,98028
327000,5,2.75,2400,8050,2,0,2400,0,1998,98092
370500,4,2.5,1790,6120,2,0,1790,0,2005,98059
265000,3,2.5,1720,6271,2,0,1720,0,1993,98038
450000,4,2.75,2980,13260,1,0,1800,1180,1979,98056
425000,3,1,1520,213444,1.5,0,1520,0,1988,98027
166600,3,1.75,1150,8690,1,0,1150,0,1977,98042
245000,1,0.75,380,15000,1,0,380,0,1963,98168
565000,3,1,910,5212,1,0,910,0,1951,98115
539900,3,1.75,1650,10150,1,0,1230,420,1976,98033
910000,3,3.5,2480,3200,2,0,2480,0,2010,98144
280000,4,2.5,2050,7416,2,0,2050,0,1990,98092
275000,3,2.25,1420,8549,2,0,1420,0,1989,98038
467000,3,2.5,3460,6590,2,0,3460,0,2001,98056
457500,3,2.5,1500,4445,2,0,1500,0,1996,98029
381156,2,1,1320,3090,1,0,1320,0,1908,98118
289999,5,2.5,2180,8240,1,0,1220,960,1977,98092
642450,3,1.75,1830,4160,1,0,1230,600,1919,98144
469950,3,2.25,1620,8701,1,0,1220,400,1962,98007
795000,3,2,2920,13650,1,0,1460,1460,1975,98033
785000,4,2.5,3300,10514,2,0,3300,0,1984,98074
860000,3,2.25,3060,12095,2,0,3060,0,1983,98006
1095000,0,0,3064,4764,3.5,0,3064,0,1990,98102
147500,3,1,1530,8498,1,0,1530,0,1959,98031
390000,3,2,1910,11576,1,0,1410,500,1978,98011
229000,3,1,1020,8100,1,0,1020,0,1954,98198
185000,3,1,1150,8100,1,0,1150,0,1932,98168
414900,3,1.5,1260,9570,1,0,870,390,1941,98115
200000,4,2,1920,4822,1,0,920,1000,1914,98136
225000,4,2.25,1800,9350,1,0,1800,0,1969,98092
720000,3,1.75,2040,4000,2,0,1360,680,1924,98105
930000,4,2.5,2200,4000,2,0,1430,770,1908,98119
1270000,5,2.5,3200,17204,1,0,2160,1040,1952,98004
700000,5,3.25,2400,3118,2,0,1780,620,1928,98122
466000,2,1.5,1140,1058,3,0,1140,0,2005,98103
374000,3,1.5,1330,10640,1,0,1330,0,1976,98011
480000,3,2.5,1940,10035,2,0,1940,0,1994,98072
740000,3,2.5,3000,25341,2,0,3000,0,1995,98053
1010000,4,1,1820,5400,1.5,0,1820,0,1923,98102
395000,4,2.5,2910,5000,2,0,2910,0,2002,98042
340000,2,1,1090,6771,1,0,1090,0,1954,98106
209000,3,2,1230,1340,2,0,1020,210,2003,98106
431650,5,2.5,1710,7700,1.5,0,1710,0,1962,98007
980000,5,2.5,3160,11470,1,0,1780,1380,1971,98040
660000,3,2.5,2680,28243,2,0,2680,0,1993,98077
730000,4,2.25,2190,9009,2,0,1840,350,1977,98033
291500,3,1.75,1260,9600,1,0,1260,0,1988,98042
905000,4,3.5,2970,14486,2,0,2340,630,1997,98040
800000,4,2.5,2570,50308,1.5,0,2570,0,1993,98077
839900,4,3.5,3810,13592,1,0,2560,1250,2013,98056
200000,1,1.5,1010,1157,2,0,950,60,2007,98126
300000,3,2,1480,6698,1,0,1080,400,1979,98058
530000,3,1.75,1250,6041,1.5,0,1250,0,1942,98115
314950,3,2.25,1654,8479,2,0,1654,0,1995,98038
255000,3,1.75,1410,9315,1,0,1410,0,1960,98031
550000,5,2.75,2160,5720,1,0,1500,660,1950,98144
435000,3,1,1400,4800,1,0,700,700,1917,98136
234000,3,1.75,1420,8738,1,0,1420,0,1966,98002
615000,4,2.25,2500,10062,1,0,1600,900,1975,98052
205000,3,2,1410,8384,1,0,1410,0,1985,98001
384000,4,1.75,2100,7135,1,0,1050,1050,1955,98106
324000,3,2.5,1750,7208,2,0,1750,0,1994,98055
645000,3,1.75,2070,5500,1,0,1130,940,1946,98115
570000,3,3.25,1570,1777,2,0,1260,310,2007,98107
324000,3,2.5,1920,5322,2,0,1920,0,1999,98031
270000,2,1,1000,10320,1,0,1000,0,1943,98106
290000,5,1.5,2120,7700,1.5,0,2120,0,1962,98058
250000,3,2,1440,9220,1,0,1440,0,1965,98198
342000,3,1.75,1660,16275,2,0,1660,0,1990,98014
255000,3,1.5,1340,8450,1,0,1340,0,1958,98188
800000,3,2.25,2380,11824,1,0,1450,930,1972,98040
451000,3,1.75,1560,4049,1.5,0,1000,560,1926,98126
990000,4,2.5,2780,10480,1,0,1390,1390,1967,98033
288400,4,2.5,1860,6687,1,0,1220,640,1983,98031
420000,3,1.5,2390,4600,2,0,1750,640,1920,98118
359000,2,2.75,1370,1140,2,0,1080,290,2009,98133
390000,4,3,2570,262018,1,0,1420,1150,1988,98058
300000,3,2.5,1320,2614,2,0,1320,0,2005,98118
545000,5,2.5,2520,7863,1,0,1500,1020,1981,98034
288349,3,1,1250,18616,1,0,1250,0,1972,98010
299900,3,2.25,1560,35026,1,0,1290,270,1985,98092
891000,4,2,2330,5000,1.5,0,1720,610,1925,98117
1200000,3,2,3660,22410,1,0,1830,1830,1947,98117
378000,4,2.5,2790,4650,2,0,2790,0,2004,98038
299995,2,1,1060,7200,1,0,1060,0,1951,98155
253000,3,2.5,2020,6564,1,0,1310,710,1994,98042
